CDPHId,ProductName
38200,Color Couture Soak Off Nail Gel - Statement Bag
38201,Color Couture Soak Off Nail Gel - Gold Standard
38202,Color Couture Soak Off Nail Gel - Handbag Haven
38203,Color Couture Soak Off Nail Gel - Modern Minimalist
38204,Color Couture Soak Off Nail Gel - Cover Shoot
38205,Color Couture Soak Off Nail Gel - Dress The Part
38207,Perfect Dip - Dip System - Dip Powder - Bride
38208,Perfect Dip - Dip System - Dip Powder - Clear
38209,Perfect Dip - Dip System - Dip Powder - Soft Pink
38210,Perfect Dip - Dip System - Dip Powder - Natural Pink
38211,Perfect Dip - Dip System - Dip Powder - Cream - Peach Whip
38212,Perfect Dip - Dip System - Dip Powder - Cream - La-Ti-Da
38213,Perfect Dip - Dip System - Dip Powder - Glitter - Princess
38214,Perfect Dip - Dip System - Dip Powder - Cream - Devil Wears Nada
38215,Perfect Dip - Dip System - Dip Powder - Cream - Manic
38216,Perfect Dip - Dip System - Dip Powder - Cream - Owned
38217,Perfect Dip - Dip System - Dip Powder - Cream - Break The Mold
38218,Perfect Dip - Dip System - Dip Powder - Cream - Sultry
38219,Perfect Dip - Dip System - Dip Powder - Cream - Social Diva
38220,Perfect Dip - Dip System - Dip Powder - Cream - Cheeky
38221,Perfect Dip - Dip System - Dip Powder - Metallic 1-2 Punch
38222,Perfect Dip - Dip System - Dip Powder - Cream - Hear Me Roar
38223,Perfect Dip - Dip System - Dip Powder - Cream - Majestic
38224,Perfect Dip - Dip System - Dip Powder - Cream - Swag
38225,Perfect Dip - Dip System - Dip Powder - Shimmer - Snapdragon
38226,DIORSHOW LIQUID MONO Long-Wear Eyeliner-Eyeshadow
38227,ROUGE GRAPHIST Intense Colour Lipstick Pencil Precision and Long-Wear
38228,""" ROUGE DIOR ULTRA CARE LIQUID Flower Oil Liquid Lipstick Ultra  Weightless Wear Petal Velvet Finish"
38229,"DIOR BACKSTAGE FACE & BODY PRIMER ""Base Visage & Corps"
38230,DIOR BACKSTAGE CUSTOM EYE PALETTE Palette Yeux Ultra Pigment�e
38231,5 COULEURS HAPPY 2020 High Fidelity Colours & Effects Eyeshadow Palette
38232,DIORIFIC HAPPY 2020 Long-Wearing Sparkling True Colour Lipstick
38233,ROUGE DIOR ULTRA CARE Flower Oil Radiant Lipstick Weightless Wear
38234,ROUGE DIOR HAPPY 2020 Jewel Lipstick Couture Colour Comfort & Wear
38235,DIOR BACKSTAGE FACE & BODY GLOW Professional Performance Universal Multi-Use Highlighter Natural Glow Waterproof & Sweat-Resista
38236,Perfect Dip - Dip System - Dip Powder - Shimmer - Caviar For Breakfast
38237,Perfect Dip - Dip System - Dip Powder - Cream - Temperamental
38238,Perfect Dip - Dip System - Dip Powder - Cream - Wild
38239,FOREVER SKIN CORRECT
38240,DIOR ADDICT LIP GLOW OIL Color-Awakening & Nourishing Glossy Lip Oil
38241,DIORSKIN NUDE LUMINIZER GLOW VIBES Shimmering Glow Powder
38242,DIOR BACKSTAGE ROSY GLOW Professionnal Performance Color-Awakening Universal Blush Natural Healthy Glow
38243,5 COULEURS GLOW VIBES High Fidelity Colours & Effects Eyeshadow Palette
38244,DIOR VERNIS GLOW VIBES Scented Nail Lacquer Couture Color Shine And Long Wear
38245,GLOW VIBES Veil of Light Nail Protection and Radiance
38246,DIOR ADDICT STELLAR HALO SHINE Shimmering Colour Hydrating Care Lip Shine
38247,SEPHORA - CES MOMENTS D'HIVER - PALETTE YEUX ET TEINT / WINTER TIME - EYES AND FACE PALETTE
38248,DIOR VERNIS LOLLI'GLOW Scented Nail Lacquer Couture Color  Shine and Long Wear
38249,DIOR VERNIS GLOW ADDICT Scented Nail Lacquer Couture Color Shine and Long Wear
38250,Flex Highlighter
38251,Flex Foundation
38252,POPSICLE LIP GLOSS
38253,TEINT COUTURE EVERWEAR
38254,TEINT COUTURE CITY BALM - Radiant Perfecting Skin Tint 24h Wear Moisturizer Urban Shield SPECTRUM SPF 25
38255,KENZOKI - WHITE BLOSSOM DELICATE UV SHIELD SPF 50
38256,KENZOKI FACE / DAY OR NIGHT SERUM IN A MASK
38257,CloSYS Anticavity Toothpaste
38258,FRUITY LIP BALM
38259,OWL LIP BALM
38260,PANDA LIP BALM
38261,PENGUIN LIP BALM
38262,DONUTS LIP GLOSS
38263,CANDY LIP BALM
38264,MACARON LIP BALM
38265,LIGHT BULB NAIL POLISH
38266,MATT LIP GLOSS
38267,"KENZOKI HYDRATATION, UV PROTECTION - SKIN TOPCOAT SPF 30"
38268,KENZOKI RADIANCEBEATUY CREAM - FRESH AND GLOW BEAUTY CREAM
38269,KENZOKI BELLE DE JOUR - SACRED LOTUS FACE FLUID
38270,KENZO WORLD - PERFUMED BODY LOTION BEAUTIFUL AT FIRST SIGHT
38271,FLOWER BY KENZO - EAU DE PARFUM IN A MILK
38272,FLOWER BY KENZO EAU DE LUMIERE - CREAMY BODY MILK
38273,TEINT COUTURE CUSHION - PORTABLE FLUID FOUNDATION SPF 10
38274,LE SOIN NOIR - EXCEPTIONAL BEAUTY-RENEWAL SKINCARE
38275,LE ROUGE - INTENSE COLOR - SENSUOUSLY MAT LIP COLOR 315 FRAMBOISE VELOURS
38276,LE ROUGE A PORTER - WHIPPED LIPSTICK FLUSH FOR LIPS
38277,LE ROUGE - INTENSE COLOR - SENSUOUSLY MAT LIP COLOR
38278,LE ROUGE PERFECTO - BEAUTIFYING LIP BALM
38279,DIORSNOW BLUSH �N� BLOOM Glow Powder Face & Cheeks
38280,DAHLIA DIVIN - PERFUMING & MOISTURIZING SKIN DEW
38281,TEINT COUTURE BALM - Blurring Foundation Balm - Bare Skin Perfector SPF 15
38282,LE ROUGE A PORTER - WHIPPED LIPSTICK FLUSH FOR LIPS
38283,EYE COLOUR STICK
38284,MANGO LIP BUTTER
38285,LE SOIN NOIR SERUM - EXCEPTIONAL BEAUTY-RENEWAL SKINCARE
38286,COCONUT LIP BUTTER
38288,Perfect Dip - Dip System - Dip Powder - Glitter - Glamorous
38289,Perfect Dip - Dip System - Dip Powder - Metallic - Goddess
38290,Perfect Dip - Dip System - Dip Powder - Glitter - Betrayal
38291,Perfect Dip - Dip System - Dip Powder - Cream - Uptown
38292,Perfect Dip - Dip System - Dip Powder - Glitter - Dazzled
38293,Perfect Dip - Dip System - Dip Powder - Glitter - Hotness
38294,Perfect Dip - Dip System - Dip Powder - Cream - Toxic
38295,Perfect Dip - Dip System - Dip Powder - Cream - Graceful
38296,Perfect Dip - Dip System - Dip Powder - Cream - Charming
38297,Perfect Dip - Dip System - Dip Powder - Cream - Flirty
38298,Perfect Dip - Dip System - Dip Powder - Cream - Chill
38299,Perfect Dip - Dip System - Dip Powder - Cream - Impulse
38300,Perfect Dip - Dip System - Dip Powder - Cream - Rhythm
38301,Perfect Dip - Dip System - Dip Powder - Cream - Night Cap
38302,Putty PolyGel Nail Enhancement - Bright White Opaque
38303,MATTE LIPSTICK
38304,LIP SHADPED BALM
38305,HEART SHAPED BALM
38306,ROUGE INTERDIT VINYL - EXTREME SHINE LIPSTICK - ILLICIT COLOR
38307,LE ROUGE A PORTER - WHIPPED LIPSTICK FLUSH FOR LIPS
38308,LE VERNIS - COUTURE COLOR HIGH SHINE
38309,MISTER LIGHT - INSTANT LIGHT CORRECTIVE PEN
38310,HYDRA SPARKLING TWINKLING EYES - ICY EYE-REVIVER GEL
38311,MISTER BROW FILLER - Tinded Brow Filler Waterproof
38312,LE ROUGE INTENSE COLOR - SENSUOUSLY MAT LIP COLOR
38313,ROUGE INTERDIT - Satin lipstick - Comfort & Hold - Illicit Color
38314,VERY IRRESTIBLE - MOISTURIZING BODY LOTION
38315,BLANC DIVIN BRIGHTENING SERUM GLOBAL SKIN RADIANCE
38316,LIVE IRRESISTIBLE - IRIDESCENT DELICIOUS BODY CREAM
38317,932 Bio-Revitalizing Day Cream (Grade 4 and Grade 5)
38318,HYDRA SPARKLING - MOISTURIZING & EMBELLISHING FOAM MASK
38319,BASE MASCARA PERFECTO - Volumizing & Care Primer
38320,KENZOKI BELLE DE JOUR - ANGEL EYES WHITE LOTUS CARE
38321,932 Bio-Revitalizing Night Cream (Grade 4 and Grade 5)
38322,Nourishing Eye Cream
38323,Essential Facial Moisturizer
38324,Intensive Renewal Serum
38325,Denorex Maximum Itch Dandruff Shampoo
38326,The Pearl Moonlight
38327,The Pearl - Softlight
38328,The Pearl - Candlelight
38329,Kyoto Red Silk Lipstick
38330,Cherry Blossom Silk Lipstick
38331,Plum Blossom Silk Lipstick
38332,Beautyberry Silk Lipstick
38333,Red Camellia Lip Balm
38334,Cherry Blossom Lip Balm
38335,Beautyberry Lip Balm
38336,Cold Plasma Plus+ Face with CBD
38337,The Dewy Skin Cream
38338,The Indigo Cream
38339,Indigo Soothing Hand Cream
38340,Indigo Soothing Body Butter
38341,"MATISSIME VELVET - Radiant Mat Powder Foundation, Absolute Matte Finish SPF 20"
38342,MATISSIME VELVET - Radiant Mat Fluid Foundation SPF 20
38343,LE ROUGE LIQUIDE - VELVET FINISH - BLURRING HYDRATING
38344,L'INTEMPOREL BLOSSOM - Beautifying Radiance Serum - anti-fatigue
38345,L'INTEMPOREL BLOSSOM - Radiance Reviver Cream Anti-fatigue
38346,LE ROUGE A PORTER - WHIPPED LIPSTICK FLUSH FOR LIPS
38347,LE ROUGE - INTENSE COLOR - SENSUOUSLY MAT LIP COLOR
38348,L'INTEMPOREL MULTI-MASKING KIT - Global youth mask duo - brightening ceam mask
38349,L'INTEMPOREL MULTI-MASKING KIT - Global youth mask duo - V shape Sheet Mask
38350,LE ROUGE - INTENSE COLOR SENSUOUSLY MAT LIP COLOR
38351,BLANC DIVIN BRIGHTENING NIGHT CREAM
38352,BLANC DIVIN - MOON ELIXIR BRIGHTENING NIGHT SERUM
38353,L'INTEMPOREL BLOSSOM - Rosy Glow Highlight-Care - Face Eyes
38354,PRISME PRIMER - COLOR CORRECTING PRIMER SPF 20
38356,GLOSS INTERDIT VINYL - EXTREME SHINE GLOSS ILLICIT COLOR
38357,Putty PolyGel Nail Enhancement -Soft White Opaque
38358,Putty PolyGel Nail Enhancement - Blush Pink Sheer
38359,Putty PolyGel Nail Enhancement - Pink Concealer Opaque
38360,Putty PolyGel Nail Enhancement - Nude Concealer Opaque
38361,Colour Revolution Reactive Nail Lacquer - Bad Habit
38362,Colour Revolution Reactive Nail Lacquer - Love Overdose
38363,Colour Revolution Reactive Nail Lacquer - Naughty Girl
38364,Colour Revolution Reactive Nail Lacquer - Corally Cool
38365,Colour Revolution Reactive Nail Lacquer - Colortopia
38366,"Colour Revolution Reactive Nail Lacquer - 1,2 Punch"
38367,Colour Revolution Reactive Nail Lacquer - Main Attraction
38368,Colour Revolution Reactive Nail Lacquer - Trending Now
38369,Colour Revolution Reactive Nail Lacquer - Glam
38370,Colour Revolution Reactive Nail Lacquer - Foxy
38371,Colour Revolution Reactive Nail Lacquer - Fab
38372,Colour Revolution Reactive Nail Lacquer - Trist
38373,Colour Revolution Reactive Nail Lacquer - Swanky
38374,Colour Revolution Reactive Nail Lacquer - Fierce
38375,Colour Revolution Reactive Nail Lacquer - Halo
38376,Colour Revolution Reactive Nail Lacquer - Caf� Latte
38377,Colour Revolution Reactive Nail Lacquer - Glisten
38378,Colour Revolution Reactive Nail Lacquer - Juiced
38379,Colour Revolution Reactive Nail Lacquer - Vivid
38380,Colour Revolution Reactive Nail Lacquer - Silk Petal
38381,Colour Revolution Reactive Nail Lacquer - V.I.Pink Room
38382,Colour Revolution Reactive Nail Lacquer - Controlling
38383,Colour Revolution Reactive Nail Lacquer - Gorgeous
38384,GIVENHCY DOCTOR WHITE 10 - POWDER ME LIGHT AGAIN - BRIGHTENING LOOSE POWDER SPF 15
38385,TEINT COUTURE LONG-WEARING FOUNDATION - Illuminating & Confortable SPF 20
38386,MAGIC STAR HIGHLIGHTER
38387,Greeting card with pumpkin tattoos
38388,Greeting card with princess tattoos
38389,Greeting Card with Frozen Tattoos
38390,Colour Revolution Reactive Nail Lacquer - Gold Digger
38391,Colour Revolution Reactive Nail Lacquer - Charisma
38392,Colour Revolution Reactive Nail Lacquer - Serenity
38393,Colour Revolution Reactive Nail Lacquer - Love
38394,Colour Revolution Reactive Nail Lacquer - Flair
38395,Colour Revolution Reactive Nail Lacquer - Fantasy
38396,Colour Revolution Reactive Nail Lacquer - Courage
38397,Colour Revolution Reactive Nail Lacquer - Independence
38398,Colour Revolution Reactive Nail Lacquer - Secrets
38399,Luxury Palette Of Pops - Celestial Eyes
38400,LE SOIN NOIR CREME - EXCEPTIONAL BEAUTY-RENEWAL SKINCARE
38401,LE SOIN NOIR - CREME YEUX -EXCEPTIONAL BEAUTY-RENEWAL SKINCARE
38402,"LE ROUGE LIQUIDE - VELVET FINISH -BLURRING, HYDRATING"
38403,LE SOIN NOIR - CREME LEGERE -EXCEPTIONAL BEAUTY-RENEWAL SKINCARE
38404,PRISME PRIMER - COLOR CORRECTING PRIMER SPF 20
38407,Colour Revolution Reactive Nail Lacquer - Anticipation
38408,Colour Revolution Reactive Nail Lacquer - Excitement
38409,Colour Revolution Reactive Nail Lacquer - Greed
38410,Colour Revolution Reactive Nail Lacquer - Emotion
38411,Colour Revolution Reactive Nail Lacquer - Intuition
38412,Colour Revolution Reactive Nail Lacquer - Elegance
38413,Colour Revolution Reactive Nail Lacquer - It Takes Tulips To Tango
38414,Colour Revolution Reactive Nail Lacquer - What A Girl Flaunts
38415,Colour Revolution Reactive Nail Lacquer - Put A Ring On It
38416,Colour Revolution Reactive Nail Lacquer - Always Right
38417,Colour Gloss Soak Off Gel Nail Colour - Bride And Prejudice
38418,"Colour Gloss Soak Off Gel Nail Colour - Love, Mariage, Prenup"
38419,Colour Gloss Soak Off Gel Nail Colour - Baby Cakes
38420,Colour Gloss Soak Off Gel Nail Colour - Polka Dottie Hottie
38421,Colour Gloss Soak Off Gel Nail Colour - Oh So Red-Tro
38422,Colour Gloss Soak Off Gel Nail Colour - Cool Cats & Kittens
38423,Colour Gloss Soak Off Gel Nail Colour - Pin-Up Purple
38424,Colour Gloss Soak Off Gel Nail Colour - I Wear The Pants
38425,Colour Gloss Soak Off Gel Nail Colour - Roll Up Your Sleeves
38426,"Colour Gloss Soak Off Gel Nail Colour - But First, Champagne!"
38427,Colour Gloss Soak Off Gel Nail Colour - Falling In Lust-er
38428,Colour Gloss Soak Off Gel Nail Colour - I've Been Good-ish
38429,Colour Gloss Soak Off Gel Nail Colour - Hell On Wheels
38430,Colour Gloss Soak Off Gel Nail Colour - Radiate My Love
38431,Colour Gloss Soak Off Gel Nail Colour - She's A Spark Plug
38432,Colour Gloss Soak Off Gel Nail Colour - Grease Monkey
38433,Colour Gloss Soak Off Gel Nail Colour - Supercharged
38434,Colour Gloss Soak Off Gel Nail Colour - Cheeky
38435,Colour Gloss Soak Off Gel Nail Colour - Trendy
38436,Colour Gloss Soak Off Gel Nail Colour - Trist
38437,PRISME PRIMER - COLOR CORRECTING PRIMER - SPF 20
38438,L'INTEMPOREL BLOSSOM - Pearly glow lotion - Anti-fatigue
38439,TEINT COUTURE EVERWEAR - 24 WEAR & COMFORT - SPF 20
38440,"INSTANT LOOK IN A PALETTE - GORGEOUS, GLOWING BEAUTY"
38441,Colour Gloss Soak Off Gel Nail Colour - Posh
38442,OLAY MASKS SHINE CONTROL TEA TREE EXTRACT CLAY STICK
38443,Colour Gloss Soak Off Gel Nail Colour - Swanky
38444,Colour Gloss Soak Off Gel Nail Colour - Uptown
38445,Colour Gloss Soak Off Gel Nail Colour - Fierce
38446,Colour Gloss Soak Off Gel Nail Colour - Precious
38447,Colour Gloss Soak Off Gel Nail Colour - Caf� Latte
38448,Colour Gloss Soak Off Gel Nail Colour - Glisten
38449,Colour Gloss Soak Off Gel Nail Colour - Peach Whip
38450,Colour Gloss Soak Off Gel Nail Colour - La-Ti-Da
38451,Colour Gloss Soak Off Gel Nail Colour - Hotzy
38452,Colour Gloss Soak Off Gel Nail Colour - Juiced
38453,Colour Gloss Soak Off Gel Nail Colour - Vivid
38454,Colour Gloss Soak Off Gel Nail Colour - Hype
38455,Colour Gloss Soak Off Gel Nail Colour - Owned
38456,Colour Gloss Soak Off Gel Nail Colour - Manic
38457,Colour Gloss Soak Off Gel Nail Colour - Toxic
38458,Colour Gloss Soak Off Gel Nail Colour - Majestic
38459,Colour Gloss Soak Off Gel Nail Colour - In Bloom
38460,Colour Gloss Soak Off Gel Nail Colour - Snapdragon
38461,Colour Gloss Soak Off Gel Nail Colour - Silk Petal
38462,Colour Gloss Soak Off Gel Nail Colour - Caviar For Breakfast
38463,Colour Gloss Soak Off Gel Nail Colour - V.I.Pink Room
38464,Colour Gloss Soak Off Gel Nail Colour - Haute Cout-Orange
38465,Colour Gloss Soak Off Gel Nail Colour - Temperamental
38466,Colour Gloss Soak Off Gel Nail Colour - Controlling
38467,Colour Gloss Soak Off Gel Nail Colour - Trouble
38468,Colour Gloss Soak Off Gel Nail Colour - Bride
38469,Colour Gloss Soak Off Gel Nail Colour - Graceful
38470,Colour Gloss Soak Off Gel Nail Colour - Sincere
38471,Colour Gloss Soak Off Gel Nail Colour - Charming
38472,Colour Gloss Soak Off Gel Nail Colour - Flirty
38473,Colour Gloss Soak Off Gel Nail Colour - Sultry
38474,Colour Gloss Soak Off Gel Nail Colour - Wild
38475,Colour Gloss Soak Off Gel Nail Colour - Chill
38476,Colour Gloss Soak Off Gel Nail Colour - Sexy
38477,Colour Gloss Soak Off Gel Nail Colour - Intoxicating
38478,Colour Gloss Soak Off Gel Nail Colour - Determined
38479,Colour Gloss Soak Off Gel Nail Colour - Gorgeous
38480,Colour Gloss Soak Off Gel Nail Colour - Goddess
38481,Colour Gloss Soak Off Gel Nail Colour - Sinful
38482,Colour Gloss Soak Off Gel Nail Colour - Charism
38483,Colour Gloss Soak Off Gel Nail Colour - Romance
38484,Colour Gloss Soak Off Gel Nail Colour - Forever
38485,Colour Gloss Soak Off Gel Nail Colour - Love
38486,Colour Gloss Soak Off Gel Nail Colour - Flair
38487,Colour Gloss Soak Off Gel Nail Colour - Impulse
38488,Colour Gloss Soak Off Gel Nail Colour - Fantasy
38489,Colour Gloss Soak Off Gel Nail Colour - Rhythm
38490,Colour Gloss Soak Off Gel Nail Colour - Courage
38491,Colour Gloss Soak Off Gel Nail Colour - Independence
38492,Biore Deep Cleansing Pore Strips Fragranced (liquid)
38493,Colour Gloss Soak Off Gel Nail Colour - Attraction
38494,Colour Gloss Soak Off Gel Nail Colour - Betrayal
38495,American Cream Shower Gel
38496,Colour Gloss Soak Off Gel Nail Colour - Secrets
38497,Colour Gloss Soak Off Gel Nail Colour - Anticipation
38498,Coco Loco Shower Oil
38499,Colour Gloss Soak Off Gel Nail Colour - Excitement
38500,Colour Gloss Soak Off Gel Nail Colour - Greed
38501,Colour Gloss Soak Off Gel Nail Colour - Emotion
38502,Biore Deep Cleansing Pore Strip with Blue Agave (liquid)
38503,Colour Gloss Soak Off Gel Nail Colour - Intuition
38504,SOL by Jergens Tone Enhancing Body Bronzer
38505,Colour Gloss Soak Off Gel Nail Colour - Elegance
38506,Colour Gloss Soak Off Gel Nail Colour - Killer Stems
38507,Colour Gloss Soak Off Gel Nail Colour - It Takes Tulips to Tango
38508,Colour Gloss Soak Off Gel Nail Colour - Petal To The Metal
38509,Colour Gloss Soak Off Gel Nail Colour - What A Girl Flaunts
38510,Colour Gloss Soak Off Gel Nail Colour - Put A Ring On It
38511,Colour Gloss Soak Off Gel Nail Colour - Always Right
38512,Colour Gloss Soak Off Gel Nail Colour - Mani Of My Dreams
38513,Colour Gloss Soak Off Gel Nail Colour - Hear Me Roar
38514,Colour Gloss Soak Off Gel Nail Colour - Devil Wears Nada
38515,Colour Gloss Soak Off Gel Nail Colour - Forbidden Fruit
38516,Colour Gloss Soak Off Gel Nail Colour - Naked Moonlight
38517,Argan Dragon Shower Oil
38518,Aurora Borealis Body Scrub
38519,American Cream Pressed Conditioner
38520,Twilight Jelly
38521,Sleepy Soap
38522,Cookie Dough Lip Scrub
38523,Conga Jelly
38524,STARRY EYES TO HYPNOTISE
38525,LE ROUGE PERFECTO - Beautifying Lip Balm - Moisturizes & Plumps - Made to Measure Color
38526,"LE ROUGE LIQUIDE - VELVET FINISH - BLURRING, HYDRATING"
38527,ENCRE INTERDITE - LIP INK - 24 WEAR - COMFORT & NO TRANSFER
38528,TEINT COUTURE EVERWEAR CONCEALER - RADIANT CONCEALER - 24 WEAR
38529,PRISME PRIMER - MATTIFYING PRIMER - 06
38530,LE ROSE PERFECTO - BEAUTIFYING LIP BALM - MOISTURIZES & PLUMPS - MADE TO MEASURE COLOR
38531,GLOSS INTERDIT VINYL - EXTREME SHINE GLOSS ILLICIT COLOR
38532,LE VERNIS - COUTURE COLOUR HIGH SHINE
38533,LE SOIN NOIR - Lace Eye Mask - Exceptional Beauty Renewal Skincare
38534,PHENOMEN'EYES LINER - BRUSH TIP EYELINER - 24 HOUR WEAR
38535,LE ROUGE - INTENSE COLOR - SENSUOUSLY MAT LIP COLOR
38536,L'INTEMPOREL - Global Youth Beautifying Mask
38537,LE ROUGE PERFECTO - Beautifying Lip Balm - Moisturizes & Plumps - Made to Measure Color
38538,MATISSIME VELVET - Radiant Mat Fluid Foundation SPF 20
38539,TEINT COUTURE EVERWEAR CONCEALER - RADIANT CONCEALER - 24 WEAR
38540,LE VERNIS - COUTURE COLOUR HIGH SHINE
38541,ENCRE INTERDITE - LIP INK - 24 WEAR - COMFORT & NO TRANSFER
38542,LE ROSE PERFECTO - BEAUTIFYING LIP BALM MOISTURIZES & PLUMPS - ULTIMATE COLOR & COMFORT
38543,BLANC DIVIN - Brightening Matifying Loose Powder
38544,LE ROUGE - LUMINOUS MATTE HIGH COVERAGE
38545,DIORSHOW BLACK OUT Spectacular Volume Intense Black-Kohl Mascara
38546,Brow Styler (wax)
38547,Brow Styler (powder)
38548,ENCRE INTERDITE - LIP INK - 24 WEAR - COMFORT & NO TRANSFER
38549,LE ROUGE - LUMINOUS MATTE HIGH COVERAGE
38550,PHENOMEN'EYES LINER - BRUSH TIP EYELINER
